m,t,r,sigma,price
0.946686809610001,0.6773507675853285,0.05068088203240159,0.8251619491599604,0.24456856821490147
1.0362500878749528,1.0237944593669634,0.029534490314410897,0.6294178826757928,0.28496036736694463
0.905534031711154,0.7995213960119232,0.044794050083294,0.8680741004257878,0.25372912726498154
1.1532820518447302,1.0527893391595913,0.0894993721764263,0.16411165906933564,0.24942328192234364
0.8716275142858964,0.48483647361089405,0.036058539502317404,0.6370228063868795,0.11301280167832484
0.995216529551009,0.33420882972848764,0.04584563577351512,0.6377658167750129,0.15006758585765329
0.8166794813872011,0.8756270105296731,0.04549710822682441,0.35412874301294095,0.05848588166580174
1.1119767081927985,0.5185117538452739,0.047586915130256924,0.6120388301053856,0.25804053089473156
0.9722916059230103,0.6673849365267834,0.07816762344814618,0.9450877150288668,0.3004244344874898
1.0837680130504794,0.9493138162003258,0.07636410565369303,0.7991003803183001,0.3874468683473977
0.8273559232661712,0.660347684908323,0.08513253436471795,0.8103659776338878,0.17421889759561987
1.195164188840463,0.6342327124230072,0.09592838458517353,0.9784889082125694,0.4652143780449641
1.0748580171452116,0.2895042934485125,0.08316469621635163,0.9801454169093043,0.26607153385676763
1.042601683091171,0.6694739607529392,0.08469566794326264,0.41162958349483053,0.18733278280969856
1.0196044797963366,0.3122583462184597,0.03050779182341355,0.09563791667425527,0.039034753594487714
1.0747211996833772,0.7089641229348342,0.04151192804217195,0.499648632492678,0.2271345729122634
1.1944071854880178,1.0995287590012108,0.024743290675678285,0.9081993026882168,0.5157684030987246
0.8645912369274615,0.6130085078821406,0.09262706682767494,0.08775197222826896,0.0028788113528080694
0.9891620410624122,0.2647636385617084,0.02066074726135275,0.49932832239463715,0.09871754658982018
0.982348499734329,0.22239840689687165,0.026486940765767165,0.8709304046589755,0.15497419908984084
1.1085850069176255,0.3718661428446527,0.08104512217622262,0.23238209629200726,0.1519584537188351
1.1202485209110606,0.45254067896984823,0.08683587867985819,0.7606398885760004,0.2986561822019981
0.8960168670215243,0.75080946472656,0.04653332614974294,0.7837448989165341,0.21404469285946692
1.1360570693172836,0.25248317566550216,0.07889068532913897,0.3792430058613708,0.18101543002867038
0.9452206892548527,0.28829889628586036,0.039563047768074774,0.7496505795032712,0.13345669172896923
1.1840933958297541,0.3626175295346884,0.05870560732251534,0.3943442205058542,0.23569475620774538
0.9303477046676908,0.38647640881796114,0.04087697923313115,0.26621785493386396,0.039768382730147656
0.9345869558494257,0.5264777287046183,0.04515080300095922,0.9444139885141954,0.23574645197819266
0.9044801451925659,0.30871051448731746,0.09018757631428895,0.7447494245558767,0.12212448125131126
0.8762541769085418,0.8695537847718637,0.07139415715359451,0.4179145924037838,0.11073532349089976
